calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
359,,"1. Combine mayonnaise, sugar, ranch dressing, vinegar, celery seed, Creole seasoning, black pepper, and salt in a jar; place a lid on the jar and shake until dressing is smooth and creamy. Refrigerate until flavors blend, at least 1 hour.","1 cup mayonnaise, ⅓ cup white sugar, ¼ cup ranch dressing, ¼ cup cider vinegar, ¼ teaspoon celery seed, ½ teaspoon Creole seasoning, ¼ teaspoon ground black pepper, salt to taste",Simple Coleslaw Dressing,5 mins,4.5,1 hr 5 mins,https://www.allrecipes.com/recipe/240783/simple-coleslaw-dressing/,"['mayonnaise', 'sugar', 'vinegar', 'celery', 'pepper', 'salt']",veg,"['mayonnaise', 'sugar', 'vinegar', 'celery', 'pepper', 'salt']"
14,30 mins,"1. To peel the tomatoes, place them in boiling water for 1 minute and then immediately transfer to cold water. Peel and quarter tomatoes, and place in a large saucepan with the salt. Slowly simmer over low heat for 20 to 30 minutes, stirring occasionally to prevent burning.","10 ripe tomatoes, 2 teaspoons salt",Homemade Stewed Tomatoes,20 mins,4.0,50 mins,https://www.allrecipes.com/recipe/21145/homemade-stewed-tomatoes/,"['tomato', 'salt']",veg,"['tomato', 'salt']"
36,1 hr,"1. Dissolve the baking soda in about 2 quarts of cool water, and immerse the figs in the treated water in a large bowl. Gently stir to wash the figs, then drain off the water and rinse the figs thoroughly with fresh cool water. Place the figs into a large pot. Add 1 cup water, sugar, butter, vanilla extract, lemon, lemon juice, cinnamon, ginger, and cloves. Very gently stir the mixture to dissolve the sugar, keeping the figs intact as much as possible. 2. Bring the mixture to a boil over medium heat; reduce heat to a simmer, and cook until the figs are golden brown and coated in syrup, about 1 hour. Stir gently a couple of times to keep the figs from burning onto the bottom of the pot. Add a pinch of salt, if desired, to tame the sweetness. 3. Sterilize the jars and lids in boiling water for at least 5 minutes. Pack the figs into the hot, sterilized jars and top off with syrup, filling the jars to within 1/4 inch of the top. Run a knife or a thin spatula around the insides of the jars after they have been filled to remove any air bubbles. Wipe the rims of the jars with a moist paper towel to remove any food residue. Top with lids, and screw on rings. 4. Place a rack in the bottom of a large stockpot and fill halfway with water. Bring to a boil over high heat, then carefully lower the jars into the pot using a holder. Leave a 2 inch space between the jars. Pour in more boiling water if necessary until the water level is at least 1 inch above the tops of the jars. Bring the water to a full boil, cover the pot, and process for 15 minutes. 5. Remove the jars from the stockpot and place onto a cloth-covered or wood surface, several inches apart, until cool. Once cool, press the top of each lid with a finger, ensuring that the seal is tight (lid does not move up or down at all). Store in a cool, dark area, and wait at least 2 days before opening.","2 teaspoons baking soda, 5 cups fresh figs, stems removed, 1 cup water, 1 ½ cups white sugar, 5 tablespoons butter, 1 teaspoon vanilla extract, 1 lemon, thinly sliced into rounds, 1 tablespoon lemon juice, 1 ½ teaspoons ground cinnamon, 1 teaspoon grated fresh ginger, ½ teaspoon ground cloves, 1 pinch salt, or to taste, 8 half-pint canning jars with lids and rings",Real Fig Preserves,30 mins,4.5,2 days 1 hr 30 mins,https://www.allrecipes.com/recipe/215775/real-fig-preserves/,"['soda', 'fig', 'water', 'sugar', 'butter', 'vanilla', 'lemon', 'lemon', 'cinnamon', 'ginger', 'clove', 'salt']",veg,"['soda', 'fig', 'water', 'sugar', 'butter', 'vanilla', 'lemon', 'lemon', 'cinnamon', 'ginger', 'clove', 'salt']"
122,,"1. Stir together olive oil, basil, parsley, garlic, thyme, oregano, black pepper, rosemary, salt, red pepper, and lemon juice in a bowl. Sprinkle Parmesan cheese over the surface of the oil mixture.","2 cups olive oil, 1 tablespoon dried basil, 1 tablespoon dried parsley, 1 tablespoon minced garlic, 1 teaspoon dried thyme, 1 teaspoon dried oregano, 1 teaspoon ground black pepper, ½ teaspoon dried crushed rosemary, ½ teaspoon salt, ½ teaspoon crushed red pepper, or to taste, ½ teaspoon lemon juice, 2 tablespoons grated Parmesan cheese",Bread Dipping Oil,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/218993/bread-dipping-oil/,"['oil', 'basil', 'parsley', 'garlic', 'thyme', 'oregano', 'pepper', 'rosemary', 'salt', 'pepper', 'lemon', 'parmesan', 'cheese']",veg,"['oil', 'basil', 'parsley', 'garlic', 'thyme', 'oregano', 'pepper', 'rosemary', 'salt', 'pepper', 'lemon', 'parmesan', 'cheese']"
417,25 mins,"1. Bring a large pot of water to a boil. Add potatoes and boil until soft, 20 to 25 minutes. 2. Drain potatoes and place in a large bowl. 3. Add milk, butter, garlic, salt, and pepper to potatoes. Beat with an electric mixer or mash with a potato masher until potatoes reach the desired consistency. 4. Transfer potatoes to a serving bowl and sprinkle with sesame seeds.","8 potatoes, peeled and quartered, ½ cup milk, ¼ cup butter, 2 cloves garlic, minced, salt to taste, 1 pinch ground white pepper, 2 tablespoons sesame seeds",Garlic Mashed Potatoes,10 mins,4.5,35 mins,https://www.allrecipes.com/recipe/18290/garlic-mashed-potatoes/,"['potato', 'milk', 'butter', 'clove', 'garlic', 'salt', 'pepper']",veg,"['potato', 'milk', 'butter', 'clove', 'garlic', 'salt', 'pepper']"
42,15 mins,"1. Place rhubarb, strawberries, lemon juice, fruit pectin, and butter into a large kettle over medium heat. Stir and bring to a boil. Add sugar, 1 cup at a time, stirring constantly until sugar is dissolved and juice begins to form. Increase heat to medium-high, bring mixture to a rolling boil, and cook and stir for 1 minute. Skim off any foam that forms. 2. Sterilize the jars and lids in boiling water for at least 5 minutes. Use a jelly funnel and soup ladle to pack jam into hot, sterilized jars, filling to within 1/4 inch of the top. Run a knife or thin spatula around the insides of the jars to remove any air bubbles. Wipe the rims with a moist paper towel to remove any food residue. Top with lids and screw rings on tightly. 3. Place a rack in the bottom of a large stockpot and fill halfway with water. Bring to a boil over high heat, then carefully lower the jars into the pot using a holder. Leave a 2-inch space between the jars. Pour in more boiling water to cover jars by at least 1 inch. Bring to a rolling boil, cover, and process for 5 minutes. 4. Remove the jars from the stockpot and let rest, several inches apart, for 12 to 24 hours. Press the center of each lid with a finger to ensure the lid does not move up or down. Remove the rings for storage and store in a cool, dark area.","4 ¼ cups diced rhubarb, 4 ¼ cups sliced fresh strawberries, 2 tablespoons lemon juice, 2 (1.75 ounce) packages powdered fruit pectin, ½ teaspoon butter (Optional), 10 cups white sugar, 12 half-pint canning jars with lids and rings",Strawberry-Rhubarb Jam,30 mins,4.5,12 hrs 45 mins,https://www.allrecipes.com/recipe/214106/strawberry-rhubarb-jam/,"['rhubarb', 'strawberry', 'lemon', 'butter', 'sugar']",veg,"['rhubarb', 'strawberry', 'lemon', 'butter', 'sugar']"
152,25 mins,"1. Heat oil in a saucepan over low heat. Add onion and garlic. Cook and stir until soft and translucent, about 5 minutes. Add passata, basil, and salt. Cover and simmer over medium heat, stirring occasionally, until tomato sauce has thickened, about 20 minutes. Remove garlic halves before serving.","2 tablespoons extra-virgin olive oil, 1 onion, chopped, 4 cloves garlic, halved, 2 (14 ounce) cans passata (crushed tomatoes), ¼ cup fresh basil, torn in half, salt to taste",Sugo di Pomodoro (Authentic Italian Tomato Sauce),5 mins,5.0,30 mins,https://www.allrecipes.com/recipe/265321/sugo-di-pomodoro-authentic-italian-tomato-sauce/,"['oil', 'onion', 'clove', 'garlic', 'basil', 'salt']",veg,"['oil', 'onion', 'clove', 'garlic', 'basil', 'salt']"
89,,"1. Stir together peach, plums, tomato, cherries, parsley, lemon zest, lemon juice, minced garlic, salt, and black pepper in a large bowl until combined. Let stand at least 5 minutes to allow flavors to blend. Drizzle with olive oil and stir to combine.","1 fresh peach, chopped, 2 plums, pitted and chopped, 1 cup chopped tomato, 1 cup pitted and halved cherries, 2 tablespoons chopped fresh parsley, 1 teaspoon lemon zest, 1 tablespoon lemon juice, 1 clove garlic, minced, ¼ teaspoon salt, ⅛ teaspoon ground black pepper, 1 tablespoon extra-virgin olive oil",Stone Fruit and Tomato Salad,10 mins,5.0,15 mins,https://www.allrecipes.com/recipe/8421738/stone-fruit-and-tomato-salad/,"['peach', 'plum', 'tomato', 'cherry', 'parsley', 'lemon', 'lemon', 'clove', 'garlic', 'salt', 'pepper', 'oil']",veg,"['peach', 'plum', 'tomato', 'cherry', 'parsley', 'lemon', 'lemon', 'clove', 'garlic', 'salt', 'pepper', 'oil']"
103,10 mins,"1. Preheat an outdoor grill for medium heat; lightly oil the grate. 2. Cook the corn on the preheated grill, turning occasionally, until the corn is tender and specks of black appear, about 10 minutes; set aside until just cool enough to handle. Slice the kernels off of the cob and place into a bowl. 3. Combine the warm corn kernels with the green pepper, diced tomato, onion, cilantro, and olive oil. Season with salt and pepper; toss until evenly mixed. Set aside for at least 30 minutes to allow flavors to blend before serving.","6 ears freshly shucked corn, 1 green pepper, diced, 2 Roma (plum) tomatoes, diced, ¼ cup diced red onion, ½ bunch fresh cilantro, chopped, or more to taste, 2 teaspoons olive oil, or to taste, salt and ground black pepper to taste",Grilled Corn Salad,15 mins,4.5,1 hr 10 mins,https://www.allrecipes.com/recipe/214934/grilled-corn-salad/,"['corn', 'pepper', 'tomato', 'onion', 'cilantro', 'oil', 'salt', 'pepper']",veg,"['corn', 'pepper', 'tomato', 'onion', 'cilantro', 'oil', 'salt', 'pepper']"
67,,"1. Place spinach, basil, pine nuts, Parmesan cheese, 2 tablespoons olive oil, garlic, lemon juice, salt, lemon zest, and pepper into a food processor; blend until nearly smooth, scraping the sides of the bowl with a spatula as necessary. Drizzle remaining olive oil into the mixture while processing until smooth.","1 ½ cups baby spinach leaves, ¾ cup fresh basil leaves, ½ cup toasted pine nuts, ½ cup grated Parmesan cheese, ½ cup extra-virgin olive oil, divided, 4 cloves garlic, peeled and quartered, 1 tablespoon fresh lemon juice, ¾ teaspoon kosher salt, ½ teaspoon lemon zest, ½ teaspoon freshly ground black pepper",Spinach Basil Pesto,20 mins,5.0,20 mins,https://www.allrecipes.com/recipe/200283/spinach-basil-pesto/,"['spinach', 'basil', 'parmesan', 'cheese', 'oil', 'clove', 'garlic', 'lemon', 'salt', 'lemon', 'pepper']",veg,"['spinach', 'basil', 'parmesan', 'cheese', 'oil', 'clove', 'garlic', 'lemon', 'salt', 'lemon', 'pepper']"
738,15 mins,"1. Cook pasta according to directions 2. In a pan, brown garlic in oil. Add salt, pepper and parsley and remove from heat. 3. Toss penne pasta with garlic mixture and Romano cheese and serve!","½ cup olive oil, 10 cloves garlic, minced, ½ teaspoon salt, ½ teaspoon crushed red pepper flakes, 3 tablespoons chopped fresh parsley, 1 pound dry penne pasta, ⅓ cup grated Romano cheese",Death By Garlic,5 mins,4.5,20 mins,https://www.allrecipes.com/recipe/11867/death-by-garlic/,"['oil', 'clove', 'garlic', 'salt', 'pepper', 'parsley', 'pasta', 'romano', 'cheese']",veg,"['oil', 'clove', 'garlic', 'salt', 'pepper', 'parsley', 'pasta', 'romano', 'cheese']"
69,,"1. Whisk together sour cream, mustard, lemon juice, and dill until well blended. Chill before serving.","½ cup sour cream, 1 ½ tablespoons Dijon-style prepared mustard, 1 tablespoon lemon juice, 2 teaspoons chopped fresh dill",Dill Sauce,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/18238/dill-sauce/,"['cream', 'mustard', 'lemon', 'dill']",veg,"['cream', 'mustard', 'lemon', 'dill']"
443,10 mins,"1. Season tomato slices with salt and pepper. 2. Combine flour, 1 teaspoon salt, and 1 teaspoon pepper in a shallow bowl. Pour buttermilk into a second shallow bowl. Mix cornmeal, parsley, paprika, 1 teaspoon salt, 1 teaspoon pepper, and cayenne pepper in a third shallow bowl. 3. Dredge each tomato slice in flour mixture to coat, dip into buttermilk, and finish by pressing both sides of tomato into cornmeal mixture to coat. Lay coated tomato slices on a baking sheet; set aside to let tomatoes absorb the coating, 10 to 15 minutes. 4. Heat oil in a deep-fryer or large saucepan to 350 degrees F (175 degrees C). 5. Gently drop tomato slices into hot oil and cook until golden brown and floating, 2 to 3 minutes. Drain on a plate lined with paper towels. 6. Whisk ranch dressing, Cajun seasoning, and hot pepper sauce together in a small bowl; serve with fried tomato slices.","4 green tomatoes, cut into 1/4-inch slices, salt and ground black pepper to taste, 1 cup all-purpose flour, 2 teaspoons salt, divided, 2 teaspoons ground black pepper, divided, 1 cup buttermilk, 1 cup cornmeal, 1 teaspoon dried parsley, 1 teaspoon paprika, ½ teaspoon cayenne pepper, 2 cups canola oil, or as needed, ½ cup ranch dressing, 2 tablespoons Cajun seasoning, 2 teaspoons hot pepper sauce",Perfect Fried Green Tomatoes,20 mins,5.0,40 mins,https://www.allrecipes.com/recipe/233122/perfect-fried-green-tomatoes/,"['tomato', 'salt', 'pepper', 'flour', 'salt', 'pepper', 'buttermilk', 'cornmeal', 'parsley', 'paprika', 'cayenne', 'pepper', 'oil', 'pepper', 'sauce']",veg,"['tomato', 'salt', 'pepper', 'flour', 'salt', 'pepper', 'buttermilk', 'cornmeal', 'parsley', 'paprika', 'cayenne', 'pepper', 'oil', 'pepper', 'sauce']"
434,35 mins,"1. Preheat oven to 350 degrees F (175 degrees C). Grease a 2-quart casserole dish. 2. Fill a large pot with lightly salted water and bring to a rolling boil. Stir in the egg noodles, and return to a boil. Cook uncovered, stirring occasionally, until the noodles have cooked through, but are still firm to the bite, about 5 minutes. Drain well. Place cooked noodles into a mixing bowl. 3. With an electric mixer, beat egg whites in a bowl until they form stiff peaks; set egg whites aside. Whisk the egg yolks together in a bowl until smooth, and mix in the sugar until well combined. Pour egg yolk mixture over the noodles, and mix in the cinnamon, apples, raisins, and almonds. Gently fold in the beaten egg whites, trying to keep as much volume as possible. Pour the kugel into the prepared baking dish. 4. Bake in the preheated oven until the kugel is browned and the center is set, about 30 minutes.","1 (8 ounce) package broad egg noodles, 2 tablespoons butter, 3 eggs, separated, 1 cup white sugar, 1 ½ teaspoons ground cinnamon, 2 apples - peeled, cored and chopped, ¼ cup raisins, ½ cup chopped almonds",Grandma's Noodle Pudding (Kugel),15 mins,4.0,50 mins,https://www.allrecipes.com/recipe/219710/grandmas-noodle-pudding-kugel/,"['egg', 'noodle', 'butter', 'egg', 'sugar', 'cinnamon', 'apple', 'raisin', 'almond']",non-veg,"['egg', 'noodle', 'butter', 'egg', 'sugar', 'cinnamon', 'apple', 'raisin', 'almond']"
288,20 mins,"1. Heat oil in a saucepan over medium-high heat. Add fideo; cook and stir until browned. 2. Add 1 cup water and 1/2 of the tomato sauce to fideo. Season with chili powder, cumin, and garlic salt; stir to blend. Bring to a boil and cook until liquid has almost evaporated. 3. Stir in remaining 1/2 cup water and remaining tomato sauce. Cover and cook over medium heat until fideo is tender and sauce thickens, about 10 minutes.","2 tablespoons vegetable oil, 1 (8 ounce) package fideo pasta, 1 ½ cups water, divided, 1 (8 ounce) can tomato sauce, divided, 1 tablespoon chili powder, ½ teaspoon ground cumin, ½ teaspoon garlic salt",Fideo,10 mins,4.5,30 mins,https://www.allrecipes.com/recipe/74749/fideo/,"['oil', 'pasta', 'water', 'tomato', 'sauce', 'chili', 'cumin', 'garlic', 'salt']",veg,"['oil', 'pasta', 'water', 'tomato', 'sauce', 'chili', 'cumin', 'garlic', 'salt']"
357,45 mins,"1. Preheat the oven to 450 degrees F (230 degrees C). 2. Cut potato into thick wedges. Mix olive oil, paprika, garlic powder, chili powder, and onion powder together in a medium bowl. Add potato wedges and toss to coat evenly; arrange on a baking sheet. 3. Bake in the preheated oven, turning once or twice, until golden brown and crispy, about 45 minutes.","1 large baking potato, 1 tablespoon olive oil, ½ teaspoon paprika, ½ teaspoon garlic powder, ½ teaspoon chili powder, ½ teaspoon onion powder",Baked French Fries,5 mins,4.5,50 mins,https://www.allrecipes.com/recipe/20849/baked-french-fries-i/,"['potato', 'oil', 'paprika', 'garlic', 'chili', 'onion']",veg,"['potato', 'oil', 'paprika', 'garlic', 'chili', 'onion']"
121,25 mins,"1. Preheat the oven to 400 degrees F (200 degrees C). Line a baking sheet with parchment paper or lightly grease. 2. Slice eggplant in half lengthwise, then cut each half into quarters lengthwise. Cut each piece in half to make two shorter quarters. Place eggplant skin-side down onto the prepared baking sheet. Brush with olive oil; season with salt and pepper. 3. Roast in the preheated oven until softened and golden brown, 25 to 30 minutes. Remove from the oven and sprinkle with lemon juice. Serve hot.","1 large eggplant, 3 tablespoons extra virgin olive oil, salt and pepper to taste, 2 tablespoons fresh lemon juice",Olive Oil Roasted Eggplant with Lemon,15 mins,4.0,40 mins,https://www.allrecipes.com/recipe/156162/olive-oil-roasted-eggplant-with-lemon/,"['eggplant', 'oil', 'salt', 'pepper', 'lemon']",veg,"['eggplant', 'oil', 'salt', 'pepper', 'lemon']"
291,1 hr,"1. Preheat an outdoor grill for medium-low heat. 2. Prepare four foil squares large enough to fold over one potato each. Spread butter onto foil in a large enough area that the potato will be completely covered when rolled up. Sprinkle salt, garlic, pepper, and Italian seasoning evenly over foil. Roll each potato in the foil; puncture the package (including the potato) with a fork or knife a few times. 3. Grill for 1 hour, or until soft, turning the potatoes often. Serve with your favorite toppings.","4 medium potatoes, 4 tablespoons butter, softened, 4 tablespoons coarse salt, 2 tablespoons garlic powder, 1 tablespoon pepper, 2 tablespoons Italian seasoning (Optional)",Leslie's Salty Grilled Potatoes,15 mins,4.5,1 hr 15 mins,https://www.allrecipes.com/recipe/35536/leslies-salty-grilled-potatoes/,"['potato', 'butter', 'salt', 'garlic', 'pepper']",veg,"['potato', 'butter', 'salt', 'garlic', 'pepper']"
283,25 mins,"1. Beat eggs, flour, baking powder, salt, and pepper together in a large bowl; stir in potatoes and onion. 2. Heat oil in a large skillet over medium heat. Drop heaping tablespoonfuls of potato mixture into hot oil in batches. Press to flatten. Cook until browned and crisp, about 3 minutes on each side. Transfer to a paper towel-lined plate to drain. Repeat with remaining potato mixture.","2 large eggs, 2 tablespoons all-purpose flour, ¼ teaspoon baking powder, ½ teaspoon salt, ¼ teaspoon pepper, 6 medium potatoes, peeled and shredded, ½ cup finely chopped onion, ¼ cup vegetable oil",German Potato Pancakes,20 mins,4.5,45 mins,https://www.allrecipes.com/recipe/33118/german-potato-pancakes/,"['egg', 'flour', 'salt', 'pepper', 'potato', 'onion', 'oil']",non-veg,"['egg', 'flour', 'salt', 'pepper', 'potato', 'onion', 'oil']"
146,15 mins,"1. Mix bread crumbs, 1/2 cup Parmesan cheese, garlic powder, parsley, and black pepper in a bowl. Dip zucchini slices into eggs, then press into bread crumb mixture, shaking off excess. Place the breaded zucchini onto a plate while breading the rest; do not stack. 2. Heat vegetable oil in a large skillet over medium heat. Fry breaded zucchini in hot oil in batches until golden brown, about 3 minutes; transfer to a paper towel-lined plate. Sprinkle with 1 tablespoon Parmesan cheese and salt.","½ cup Italian seasoned bread crumbs, ½ cup grated Parmesan cheese, 2 teaspoons garlic powder, 1 teaspoon dried parsley, ground black pepper to taste, 3 zucchinis, sliced, 2 eggs, beaten, 1 cup vegetable oil for frying, 1 tablespoon grated Parmesan cheese, or more to taste, salt to taste",Parmesan Fried Zucchini,15 mins,4.5,30 mins,https://www.allrecipes.com/recipe/222577/parmesan-fried-zucchini/,"['bread', 'parmesan', 'cheese', 'garlic', 'parsley', 'pepper', 'zucchini', 'egg', 'oil', 'parmesan', 'cheese', 'salt']",non-veg,"['bread', 'parmesan', 'cheese', 'garlic', 'parsley', 'pepper', 'zucchini', 'egg', 'oil', 'parmesan', 'cheese', 'salt']"
312,1 hr 15 mins,"1. Preheat the oven to 425 degrees F (220 degrees C). Coat a 9x13-inch baking pan with cooking spray. 2. Mix potatoes, carrots, onion, balsamic vinegar, butter, thyme, garlic, salt, and pepper together in a large glass bowl. Spread mixture into the prepared pan in an even layer. Cover with foil. 3. Roast in the preheated oven, giving the pan a shake every 15 minutes to ensure even cooking, for 45 minutes. 4. Remove foil and continue to roast, uncovered, stirring occasionally, for another 30 minutes.","cooking spray, 10 medium potatoes, peeled and cubed, or more to taste, 4 large carrots, peeled and cut into 1/2-inch chunks, 1 medium onion, cut into 1/4-inch slices, ⅓ cup balsamic vinegar, ¼ cup unsalted butter, melted, 8 sprigs fresh thyme, 1 teaspoon minced garlic, 1 teaspoon salt, ½ teaspoon ground black pepper",Balsamic-Roasted Vegetables,15 mins,4.0,1 hr 30 mins,https://www.allrecipes.com/recipe/280358/balsamic-roasted-vegetables/,"['potato', 'carrot', 'onion', 'vinegar', 'butter', 'thyme', 'garlic', 'salt', 'pepper']",veg,"['potato', 'carrot', 'onion', 'vinegar', 'butter', 'thyme', 'garlic', 'salt', 'pepper']"
525,5 mins,"1. In a large non-aluminum pot, combine the squash, capsicum, and onions. Cover with salt, and let stand for 2 hours to release the liquids. Stir occasionally. 2. Just before the 2 hours are up, combine the sugar, vinegar, mustard seed, turmeric and celery seed in a saucepan. Bring to a boil. Drain the salty liquid from the vegetables. Pour the spice brine over the vegetables, and let stand for 2 more hours. 3. Bring to a boil once again, and simmer for about 5 minutes. Ladle into 1 pint sterile jars, filling with the liquid to within 1/4 inch of the top. Wipe rims with a clean towel, and run a thin spatula around the inside of the jar to remove air bubbles. Seal with lids and rings. Process for 10 minutes in a simmering water bath to seal completely.","¼ cup salt, 2 ½ pounds young yellow squash and zucchini, sliced into rounds, 1 green capsicum, seeded and sliced into strips, 2 small onions, thinly sliced, 2 ¼ cups white sugar, 2 cups distilled white vinegar, 2 teaspoons mustard seed, 1 teaspoon ground turmeric, 1 teaspoon celery seed",Pickled Squash,4 hrs,4.5,4 hrs 5 mins,https://www.allrecipes.com/recipe/93027/pickled-squash/,"['salt', 'squash', 'zucchini', 'capsicum', 'onion', 'sugar', 'vinegar', 'mustard', 'turmeric', 'celery']",veg,"['salt', 'squash', 'zucchini', 'pepper', 'onion', 'sugar', 'vinegar', 'mustard', 'turmeric', 'celery']"
317,25 mins,"1. In a large pot of boiling water, blanch broccoli for about 5 minutes. Drain, and set aside. 2. Heat olive oil in a large skillet over medium heat. Saute garlic until lightly golden, being careful not to burn it. Add the broccoli. Saute, stirring occasionally, for about 10 minutes. Broccoli should be tender yet crisp to the bite. 3. Meanwhile, cook cavatelli in a large pot of boiling salted water for 8 to 10 minutes, or until al dente. Drain, and place in a large serving bowl. Toss with the broccoli, and season with salt and hot pepper flakes. Serve with parmesan cheese.","3 heads fresh broccoli, cut into florets, ½ cup olive oil, 3 cloves garlic, minced, 1 ½ pounds cavatelli pasta, 1 teaspoon salt, 1 teaspoon crushed red pepper flakes, 2 tablespoons grated Parmesan cheese",Cavatelli and Broccoli,10 mins,4.5,35 mins,https://www.allrecipes.com/recipe/11695/cavatelli-and-broccoli/,"['broccoli', 'oil', 'clove', 'garlic', 'pasta', 'salt', 'pepper', 'parmesan', 'cheese']",veg,"['broccoli', 'oil', 'clove', 'garlic', 'pasta', 'salt', 'pepper', 'parmesan', 'cheese']"
29,,"1. Stir together ketchup, soy sauce, brown sugar, mirin, Worcestershire sauce, ginger, and garlic in a bowl. 2. Let flavors blend for at least 30 minutes before serving.","½ cup ketchup, 2 tablespoons soy sauce, 1 tablespoon brown sugar, 1 tablespoon mirin (Japanese sweet wine), 1 ½ teaspoons Worcestershire sauce, 1 teaspoon grated fresh ginger, 1 clove garlic, minced",Tonkatsu Sauce,10 mins,4.5,40 mins,https://www.allrecipes.com/recipe/240706/tonkatsu-sauce/,"['ketchup', 'soy', 'sauce', 'sugar', 'mirin', 'worcestershire', 'sauce', 'ginger', 'clove', 'garlic']",veg,"['ketchup', 'soy', 'sauce', 'sugar', 'mirin', 'worcestershire', 'sauce', 'ginger', 'clove', 'garlic']"
164,20 mins,"1. Preheat the oven to 375 degrees F (190 degrees C). 2. Toss beans with olive oil in a medium mixing bowl until well coated. Spread beans out on a rimmed baking sheet, or in a roasting pan. Sprinkle lightly with salt and pepper. 3. Roast in the preheated oven until beans look shriveled and browned, about 20 minutes. 4. Remove beans from the oven, gather into a pile, and squeeze lemon juice over the top. Toss and serve.","1 pound fresh green beans, trimmed, ¼ cup extra-virgin olive oil, sea salt and freshly ground black pepper to taste, ½ large lemon, juiced",Anne's Amazing Roasted Green Beans,10 mins,5.0,30 mins,https://www.allrecipes.com/recipe/274929/annes-amazing-roasted-green-beans/,"['bean', 'oil', 'salt', 'pepper', 'lemon']",veg,"['bean', 'oil', 'salt', 'pepper', 'lemon']"
33,1 hr 30 mins,"1. Remove outer leaves and any undesirable portions from firm mature heads of cabbage; wash and drain. Cut into halves or quarters; remove core. Use a shredder or sharp knife to cut cabbage into thin shreds about the thickness of a dime. 2. In a large bowl, thoroughly mix 3 tablespoons salt with 5 lbs. shredded cabbage. Let salted cabbage stand for several minutes to wilt slightly; this allows packing without excessive breaking or bruising of the shreds. 3. Pack salted cabbage firmly and evenly into a large, clean pickling container. Using a wooden spoon, tapper or hands, press down firmly until the juice comes to the surface. 4. Repeat shredding, salting and packing of cabbage until the container is filled to within 3 to 4 inches of the top. If juice does not cover cabbage, add brine: 1 1/2 tablespoons salt to 1 quart water; bring brine to a boil; cool. 5. Cover cabbage with muslin or cheesecloth and tuck edges down against the inside of the container. Weight down cabbage under brine. Formation of gas bubbles indicates fermentation is taking place. Remove and discard scum formation each day. A room temperature of 70 degrees to 75 degrees F is best for fermenting cabbage. Fermentation is usually complete in 3 to 6 weeks. 6. TO CAN: Bring sauerkraut to a simmer (185 to 210degrees F). Do not boil. Pack hot cabbage into hot jars, leaving 1/2 inch headspace. Remove air bubbles. Adjust caps. Process pints 15 minutes, quarts 20 minutes, in a boiling water canner.","50 pounds cabbage, 1 pound canning salt",Sauerkraut for Canning,1 hr,4.5,2 hrs 30 mins,https://www.allrecipes.com/recipe/21154/sauerkraut-for-canning/,"['cabbage', 'salt']",veg,"['cabbage', 'salt']"
87,,"1. Place the jalapeno pepper, garlic clove, and ginger into a food processor or blender; pulse until the jalapeno and garlic are finely chopped. Pour in the lime juice, honey, balsamic vinegar, and salt, add the cilantro leaves; pulse a few times to blend. Turn the food processor or blender on, and slowly drizzle in the olive oil until incorporated into the dressing. Season to taste with salt before serving.","1 jalapeno pepper, seeded and coarsely chopped, 1 clove garlic, ¾ teaspoon minced fresh ginger root, ¼ cup lime juice, ⅓ cup honey, 2 teaspoons balsamic vinegar, ½ teaspoon salt, or to taste, ¼ cup packed cilantro leaves, ½ cup extra-virgin olive oil",Cilantro-Lime Dressing,30 mins,4.5,30 mins,https://www.allrecipes.com/recipe/167260/cilantro-lime-dressing/,"['jalapeno', 'pepper', 'clove', 'garlic', 'ginger', 'lime', 'honey', 'vinegar', 'salt', 'cilantro', 'oil']",veg,"['jalapeno', 'pepper', 'clove', 'garlic', 'ginger', 'lime', 'honey', 'vinegar', 'salt', 'cilantro', 'oil']"
84,25 mins,"1. Heat oil in a large skillet over low heat; add garlic and sauté until tender, about 2 minutes. 2. Stir in crushed tomatoes, basil, salt, and pepper. Simmer, stirring occasionally, until slightly thickened, 15 to 20 minutes. Serve immediately.","2 tablespoons olive oil, 3 cloves garlic, minced, 1 (28 ounce) can crushed tomatoes, 1 teaspoon dried basil, salt and pepper to taste",Quick Pasta Sauce,5 mins,4.5,30 mins,https://www.allrecipes.com/recipe/21455/quick-pasta-sauce/,"['oil', 'clove', 'garlic', 'tomato', 'basil', 'salt', 'pepper']",veg,"['oil', 'clove', 'garlic', 'tomato', 'basil', 'salt', 'pepper']"
