calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
142,30 mins,"1. Preheat oven to 375 degrees F (190 degrees C). 2. Cut 6 foil squares large enough for each fillet. 3. Center fillets on the foil squares and sprinkle each with dill weed, onion powder, parsley, paprika, seasoned salt, lemon pepper, and garlic powder. Sprinkle lemon juice over each fillet. Fold foil over fillets to make a pocket and fold the edges to seal. Place sealed packets on a baking sheet. 4. Bake in the preheated oven until fish flakes easily with a fork, about 30 minutes.","6 (6 ounce) halibut fillets, 1 tablespoon dried dill weed, 1 tablespoon onion powder, 2 teaspoons dried parsley, ¼ teaspoon paprika, 1 pinch seasoned salt, or more to taste, 1 pinch lemon pepper, 1 pinch garlic powder, 2 tablespoons lemon juice",Lemony Steamed Fish,15 mins,4.0,45 mins,https://www.allrecipes.com/recipe/12768/lemony-steamed-fish/,"['halibut', 'dill', 'onion', 'parsley', 'paprika', 'salt', 'lemon', 'pepper', 'garlic', 'lemon']",veg,"['halibut', 'dill', 'onion', 'parsley', 'paprika', 'salt', 'lemon', 'pepper', 'garlic', 'lemon']"
242,15 mins,"1. Preheat oven to 400 degrees F (200 degrees C). Coat a medium baking dish with non-stick cooking spray. 2. In a shallow bowl, mix bread crumbs, Parmesan cheese, Romano cheese, garlic powder, and salt. 3. Brush both sides of orange roughy fillets with butter, and dredge in the bread crumb mixture. Arrange fillets in a single layer in the prepared baking dish, and sprinkle with parsley. 4. Bake in preheated oven 10 to 15 minutes, or until the fish flakes easily with a fork.","¼ cup Italian seasoned bread crumbs, 2 tablespoons grated Parmesan cheese, 2 tablespoons grated Romano cheese, ¼ teaspoon garlic powder, ½ teaspoon salt, or to taste, 1 pound orange roughy fillets, ¼ cup butter, melted, 1 tablespoon chopped fresh parsley",Baked Orange Roughy Italian-Style,15 mins,4.5,30 mins,https://www.allrecipes.com/recipe/38828/baked-orange-roughy-italian-style/,"['bread', 'parmesan', 'cheese', 'romano', 'cheese', 'garlic', 'salt', 'orange', 'butter', 'parsley']",veg,"['bread', 'parmesan', 'cheese', 'romano', 'cheese', 'garlic', 'salt', 'orange', 'butter', 'parsley']"
366,20 mins,"1. Preheat oven to 350 degrees F. 2. In a large bowl, combine the egg, bread crumbs, Parmesan cheese, milk and onion. 3. Remove sausage from casings. Add sausage to the bread crumb mixture and mix well. Shape into 20 meatballs. Arrange meatballs on a shallow baking pan. 4. Bake for 20 minutes or until meatballs are cooked through (160 degrees F). Serve with your favorite sauce and spaghetti.","1 egg, lightly beaten, ⅓ cup dry bread crumbs, ¼ cup KRAFT 100% Grated Parmesan Cheese, ¼ cup milk, ¼ cup finely chopped onion, 1 (19 ounce) package Johnsonville® Ground Mild Italian Sausage or Links, casings removed*",Johnsonville® Italian Meatballs,25 mins,4.5,45 mins,https://www.allrecipes.com/recipe/218826/johnsonville-italian-meatballs/,"['egg', 'bread', 'parmesan', 'cheese', 'milk', 'onion', 'sausage']",non-veg,"['egg', 'bread', 'parmesan', 'cheese', 'milk', 'onion', 'sausage']"
383,6 hrs,"1. In a slow cooker combine sausage, beer and sauerkraut. Cook on low for 5 to 6 hours, until the meat is tender and plump.","2 pounds kielbasa sausage, cut into 1 inch pieces, 1 (12 fluid ounce) can or bottle beer, 1 (20 ounce) can sauerkraut, drained",Slow Cooker Kielbasa and Beer,10 mins,4.0,6 hrs 10 mins,https://www.allrecipes.com/recipe/21380/slow-cooker-kielbasa-and-beer/,"['sausage', 'beer', 'sauerkraut']",non-veg,"['sausage', 'beer', 'sauerkraut']"
314,30 mins,"1. Preheat oven to 350 degrees F (175 degrees C). 2. Mix together the cream cheese and mayonnaise in a bowl until smooth. Stir in the green chiles, Parmesan cheese, artichokes, peppers, and spinach. Spoon the mixture into a baking dish. 3. Bake in preheated oven until slightly browned, about 30 minutes.","2 (8 ounce) packages cream cheese, softened, ½ cup mayonnaise, 1 (4.5 ounce) can chopped green chiles, drained, 1 cup freshly grated Parmesan cheese, 1 (12 ounce) jar marinated artichoke hearts, drained and chopped, ¼ cup canned chopped jalapeno peppers, drained, 1 (10 ounce) box frozen chopped spinach, thawed and drained","Veronica's Hot Spinach, Artichoke and Chile Dip",10 mins,5.0,40 mins,https://www.allrecipes.com/recipe/60357/veronicas-hot-spinach-artichoke-and-chile-dip/,"['cream', 'cheese', 'mayonnaise', 'parmesan', 'cheese', 'artichoke', 'jalapeno', 'pepper', 'spinach']",veg,"['cream', 'cheese', 'mayonnaise', 'parmesan', 'cheese', 'artichoke', 'jalapeno', 'pepper', 'spinach']"
5,,"1. In a large bowl, combine the watermelon, green capsicum, lime juice, cilantro, green onions, jalapeno and garlic salt. Mix well and serve.","3 cups chopped watermelon, ½ cup chopped green capsicum, 2 tablespoons lime juice, 2 tablespoons chopped fresh cilantro, 1 tablespoon chopped green onions, 1 tablespoon chopped jalapeno pepper, ½ teaspoon garlic salt",Watermelon Fire and Ice Salsa,15 mins,4.5,15 mins,https://www.allrecipes.com/recipe/20846/watermelon-fire-and-ice-salsa/,"['watermelon', 'capsicum', 'lime', 'cilantro', 'onion', 'jalapeno', 'pepper', 'garlic', 'salt']",veg,"['watermelon', 'pepper', 'lime', 'cilantro', 'onion', 'jalapeno', 'pepper', 'garlic', 'salt']"
606,50 mins,"1. Coat a casserole dish with cooking spray. 2. Cook ground sirloin and sausage in a skillet over medium-low heat until browned and crumbly, stirring often, 5 to 10 minutes. Drain thoroughly. Mix in 3/4 the tomatoes, onion, butter, garlic, oregano, fennel seed, and seasoned pepper. Simmer over low heat until meat mixture comes together, about 20 minutes. 3. Preheat the oven to 350 degrees F (175 degrees C). 4. Fill capsicums with meat mixture, alternating with layers of feta cheese and Parmesan cheese. Place stuffed capsicums side-by-side in the prepared casserole dish; add remaining tomatoes around and under the peppers so they cook up and into the peppers. Sprinkle with mozzarella cheese. 5. Bake in the preheated oven until browned and bubbly, about 30 minutes.","cooking spray (such as Pam®), 1 ½ pounds ground sirloin, ½ pound bulk pork sausage, 6 Roma tomatoes, chopped, divided, 1 small white onion, finely diced, 1 tablespoon butter, 2 teaspoons crushed garlic, 1 teaspoon dried oregano, or to taste, ½ teaspoon fennel seed, or to taste, seasoned pepper to taste, 4 large green capsicums, tops and seeds removed, 6 ounces crumbled feta cheese, ½ cup grated Parmesan cheese, ½ cup shredded mozzarella cheese (Optional)",Low-Carb Stuffed Peppers,20 mins,4.5,1 hr 10 mins,https://www.allrecipes.com/recipe/267967/low-carb-stuffed-peppers/,"['pork', 'sausage', 'tomato', 'onion', 'butter', 'garlic', 'oregano', 'fennel', 'pepper', 'capsicum', 'feta', 'cheese', 'parmesan', 'cheese', 'mozzarella', 'cheese']",non-veg,"['pork', 'sausage', 'tomato', 'onion', 'butter', 'garlic', 'oregano', 'fennel', 'pepper', 'pepper', 'feta', 'cheese', 'parmesan', 'cheese', 'mozzarella', 'cheese']"
450,20 mins,"1. Preheat oven to 400 degrees F (200 degrees C). 2. In a medium bowl, combine crab meat, mayonnaise, lemon juice, Worcestershire sauce, Old Bay Seasoning, salt, cayenne pepper, dry mustard, and beaten egg.. Mix thoroughly. 3. In an 8"" pie dish, spread mixture and lightly coat the entire dish with bread crumbs. Then sprinkle the top with paprika. Dot the dish with the butter. 4. Bake in a preheated oven for 20 minutes.","1 pound crabmeat, ½ cup mayonnaise, 1 tablespoon fresh lemon juice, 1 teaspoon Worcestershire sauce, ½ teaspoon Old Bay Seasoning TM, ½ teaspoon salt, ½ teaspoon cayenne pepper, ½ teaspoon dry mustard, 1 egg, beaten, ¼ cup fresh bread crumbs, 1 teaspoon paprika, 3 tablespoons butter",Crab Imperial II,15 mins,4.0,35 mins,https://www.allrecipes.com/recipe/21262/crab-imperial-ii/,"['mayonnaise', 'lemon', 'worcestershire', 'sauce', 'bay', 'salt', 'cayenne', 'pepper', 'mustard', 'egg', 'bread', 'paprika', 'butter']",non-veg,"['mayonnaise', 'lemon', 'worcestershire', 'sauce', 'bay', 'salt', 'cayenne', 'pepper', 'mustard', 'egg', 'bread', 'paprika', 'butter']"
380,20 mins,"1. Cook bacon in a skillet over medium-high heat until crisp. Remove with a slotted spoon to paper towels to drain and cool; crumble the bacon and set aside. 2. Melt the butter in a skillet over medium heat. Cook and stir the onions in the butter until tender, about 10 minutes. 3. Prepare a 10-inch non-stick skillet with cooking spray and place over a cold burner. Whisk together the eggs and water; pour the egg mixture into the cold skillet. Cover and turn the burner on for medium-low heat. Cook until steam begins to vent from the skillet. Remove the lid. Sprinkle the crumbled bacon, Cheddar cheese, American cheese, salt, and red pepper over the eggs. Spread the onions over the eggs. Gently swirl the skillet in a circular motion to release the omelet and slide it onto a plate. Fold the omelet in half. Allow the cheese to melt, about 2 minutes.","4 strips bacon, 1 teaspoon butter, ½ sweet onion, diced, 3 jumbo eggs, 2 tablespoons water, ¼ cup shredded sharp Cheddar cheese, 1 slice process American cheese, diced, ⅛ teaspoon salt, ⅛ teaspoon crushed red pepper flakes",Crispy Bacon and Sweet Onion Omelet,15 mins,4.5,37 mins,https://www.allrecipes.com/recipe/146979/crispy-bacon-and-sweet-onion-omelet/,"['bacon', 'butter', 'onion', 'egg', 'water', 'cheddar', 'cheese', 'cheese', 'salt', 'pepper']",non-veg,"['bacon', 'butter', 'onion', 'egg', 'water', 'cheddar', 'cheese', 'cheese', 'salt', 'pepper']"
358,3 hrs 15 mins,"1. Sprinkle salt over entire roast; wrap roast in plastic wrap. Refrigerate for 4 hours to overnight. 2. Combine olive oil, black pepper, garlic powder, rosemary, thyme, onion powder, paprika, and cayenne pepper in a bowl. Set aside for flavors to blend, about 1 hour. 3. Pour 3/4 of the oil mixture over roast; massage into the top and sides of meat. Flip roast; pour remaining oil mixture over roast and massage. Place roast on a plate and refrigerate for at least 1 hour or up to 12 hours. 4. Preheat the smoker to 225 degrees F (110 degrees C) to 230 degrees F (107 degrees C). Add hickory or pecan wood chips to the smoker. 5. Insert an oven-safe meat thermometer into the thickest part of roast. Place roast into the smoker and cook until internal temperature reaches 145 degrees F (63 degrees C), 3 to 3 1/2 hours. 6. Preheat the oven to 500 degrees F (260 degrees C) to 550 degrees F (288 degrees C). 7. Bake roast in the preheated oven until crust is crunchy, producing a reverse sear, 15 to 20 minutes. Allow roast to rest for 10 to 15 minutes before slicing.","2 ½ teaspoons kosher salt, 1 (5 pound) prime rib roast, bones removed, 5 tablespoons olive oil, 2 tablespoons cracked black pepper, 2 teaspoons garlic powder, 2 teaspoons dried rosemary, 2 teaspoons dried thyme, 1 teaspoon onion powder, 1 teaspoon paprika, ½ teaspoon cayenne pepper",Smoked Prime Rib Roast,10 mins,4.5,9 hrs 35 mins,https://www.allrecipes.com/recipe/240305/smoked-prime-rib-roast/,"['salt', 'rib', 'roast', 'oil', 'pepper', 'garlic', 'rosemary', 'thyme', 'onion', 'paprika', 'cayenne', 'pepper']",non-veg,"['salt', 'rib', 'oil', 'pepper', 'garlic', 'rosemary', 'thyme', 'onion', 'paprika', 'cayenne', 'pepper']"
264,1 hr 10 mins,"1. Cut the flank steak into thin filets; about 1/4 inch thick and 3 inches wide. 2. Generously spread one side of each filet with mustard to taste. Place bacon, onions and pickle slices on each filet and form into a roll. Use string or toothpicks to hold the roll together. 3. Heat a skillet over medium heat and melt butter. Place the rolls in the butter and saute until browned. 4. Pour in 2 1/2 cups of water and add the bouillon cube; stirring to dissolve the bouillon cube. Simmer the rolls for about an hour.","1 ½ pounds flank steak, German stone ground mustard, to taste, ½ pound thick sliced bacon, 2 large onions, sliced, 1 (16 ounce) jar dill pickle slices, 2 tablespoons butter, 2 ½ cups water, 1 cube beef bouillon",German Rouladen,20 mins,4.5,1 hr 30 mins,https://www.allrecipes.com/recipe/25194/german-rouladen/,"['mustard', 'bacon', 'onion', 'dill', 'pickle', 'butter', 'water', 'beef', 'bouillon']",non-veg,"['mustard', 'bacon', 'onion', 'dill', 'pickle', 'butter', 'water', 'beef', 'bouillon']"
562,20 mins,"1. Process garlic, paprika, and salt in a food processor until smooth. Add mayonnaise, sriracha sauce, and ketchup; process until sauce is well-combined. Transfer sauce to a bowl, cover the bowl with plastic wrap, and refrigerate until chilled. 2. Heat oil in a deep-fryer or large saucepan to 350 degrees F (175 degrees C). Rinse luncheon meat 'fries' with cool water and pat dry. 3. Working in batches, cook 'fries' in preheated oil until browned and crispy on the outside and still moist on the inside, 4 to 6 minutes. Remove to a paper towel-lined plate. Transfer 'fries' to a plate and serve with chilled dipping sauce.","1 clove garlic, minced, ½ teaspoon paprika, 1 pinch salt, 1 cup mayonnaise, 1 tablespoon sriracha sauce, 1 tablespoon ketchup, 1 quart vegetable oil for frying, 2 (12 ounce) cans fully cooked luncheon meat (such as SPAM®), sliced into fries",SPAM® Fries with Spicy Garlic Sriracha Dipping Sauce,15 mins,4.5,55 mins,https://www.allrecipes.com/recipe/237501/spam-fries-with-spicy-garlic-sriracha-dipping-sauce/,"['clove', 'garlic', 'paprika', 'salt', 'mayonnaise', 'sriracha', 'sauce', 'ketchup', 'oil', 'meat']",non-veg,"['clove', 'garlic', 'paprika', 'salt', 'mayonnaise', 'sriracha', 'sauce', 'ketchup', 'oil', 'meat']"
187,,"1. Saute onion and garlic in a non-stick skillet coated with vegetable spray until tender. Add pork chops, and brown on both sides. Add 1/2 cup of water, and bring to a boil. 2. Whisk together, flour, chicken broth, and browning sauce until smooth. Add to skillet, stirring well. Cover and cook over low heat 30 to 45 minutes or until tender.","1 onion, chopped, 4 cloves crushed garlic, 6 (3/4 inch) thick pork chops, ½ cup water, ⅓ cup all-purpose flour, 1 (14.5 ounce) can fat-free chicken broth, 1 tablespoon browning sauce",Smothered Pork Chops,,4.0,,https://www.allrecipes.com/recipe/14722/smothered-pork-chops/,"['onion', 'clove', 'garlic', 'pork', 'water', 'flour', 'chicken', 'sauce']",non-veg,"['onion', 'clove', 'garlic', 'pork', 'water', 'flour', 'chicken', 'sauce']"
81,20 mins,"1. Place green beans in a steamer over 1-inch boiling water. Cover and cook until tender but still firm, about 10 minutes; drain. 2. Melt butter in a skillet over medium heat. Sauté almonds until lightly browned. Season with lemon pepper. Stir in green beans; toss to coat.","1 pound fresh green beans, rinsed and trimmed, 2 tablespoons butter, ¼ cup sliced almonds, 2 teaspoons lemon pepper",Lemon Pepper Green Beans,5 mins,4.5,25 mins,https://www.allrecipes.com/recipe/25248/lemon-pepper-green-beans/,"['bean', 'butter', 'almond', 'lemon', 'pepper']",veg,"['bean', 'butter', 'almond', 'lemon', 'pepper']"
314,15 mins,"1. Saute sausage in a large skillet over medium-high heat for 3 minutes, turning occasionally. 2. Add olive oil, onion, peppers and oregano, cooking until tender, about 3 minutes. 3. Remove from heat, stir in Parmesan cheese.","1 (14 ounce) package Hillshire Farm® Smoked Sausage, diagonally cut into 1/4-inch slices, 2 tablespoons olive oil, 1 cup onion, cut into 1-inch pieces, 2 cups red and green peppers, cut into 1-inch pieces, ½ teaspoon dried oregano, ½ cup grated Parmesan cheese (Optional)",Classic Smoked Sausage & Peppers,5 mins,4.5,20 mins,https://www.allrecipes.com/recipe/239104/classic-smoked-sausage-peppers/,"['sausage', 'oil', 'onion', 'pepper', 'oregano', 'parmesan', 'cheese']",non-veg,"['sausage', 'oil', 'onion', 'pepper', 'oregano', 'parmesan', 'cheese']"
95,15 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). Grease 2 mini muffin pans. In a large skillet over medium heat, fry bacon and onion together for about 5 minutes, or until bacon is crisp. Drain and set aside. 2. In a medium bowl, beat the eggs. Stir in the baking mix, parsley, shredded cheese, bacon and onion. Spoon into greased muffin cups. 3. Bake for 10 to 15 minutes in the preheated oven, or until the tops are lightly browned. Allow mini quiches to cool in the pan before carefully removing with a small knife or spatula.","6 slices bacon, chopped, 1 onion, chopped, 3 eggs, ¾ cup buttermilk baking mix, 1 ½ tablespoons chopped fresh parsley, 2 cups shredded American cheese",Easy Mini Quiches,15 mins,4.0,30 mins,https://www.allrecipes.com/recipe/40023/easy-mini-quiches/,"['bacon', 'onion', 'egg', 'buttermilk', 'parsley', 'cheese']",non-veg,"['bacon', 'onion', 'egg', 'buttermilk', 'parsley', 'cheese']"
405,1 hr 30 mins,"1. Preheat oven to 350 degrees F (175 degrees C). 2. Combine the seasoning, salt, mustard powder, garlic powder and black pepper; set aside. Rinse the chicken thoroughly, and remove the giblets. Place chicken in a 9x13 inch baking dish. Sprinkle 1 1/2 teaspoons of the spice mixture inside the chicken. Rub the remaining mixture on the outside of the chicken. 3. Squeeze the juice of the 2 lemons into a small bowl or cup, and mix with the olive oil. Drizzle this oil/juice mixture over the chicken. 4. Bake in the preheated oven for 1 1/2 hours, or until juices run clear, basting several times with the remaining oil mixture.","2 teaspoons Italian seasoning, ½ teaspoon seasoning salt, ½ teaspoon mustard powder, 1 teaspoon garlic powder, ½ teaspoon ground black pepper, 1 (3 pound) whole chicken, 2 lemons, 2 tablespoons olive oil",Roasted Lemon Herb Chicken,15 mins,4.5,1 hr 45 mins,https://www.allrecipes.com/recipe/8709/roasted-lemon-herb-chicken/,"['salt', 'mustard', 'garlic', 'pepper', 'chicken', 'lemon', 'oil']",non-veg,"['salt', 'mustard', 'garlic', 'pepper', 'chicken', 'lemon', 'oil']"
418,25 mins,"1. Combine salt, paprika, thyme, pepper, garlic powder, and sage in a small bowl. 2. Pound thicker end of chicken breasts to about 1-inch thickness. Sprinkle with seasonings and rub on both sides. 3. Turn on a multi-functional pressure cooker (such as Instant Pot®) and select Saute function and high heat. Heat olive oil and cook chicken breasts until browned, 2 to 3 minutes per side. Transfer chicken to a plate. Add chicken stock to the pot, scraping up any browned bits off the bottom. Turn off the pot. Place a trivet inside the pot and lay chicken breasts on top. Close and lock the lid. Select high pressure according to manufacturer's instructions; set timer for 5 minutes. Allow 10 to 15 minutes for pressure to build. 4. Release pressure using the natural-release method according to manufacturer's instructions, for 10 minutes. Switch to the quick-release method according to manufacturer's instructions to release remaining pressure, about 5 minutes. Unlock and remove the lid. Remove chicken to a clean plate and cover with foil to keep warm. 5. Combine water and cornstarch in a small bowl and stir to dissolve. Switch pot to Saute function and medium heat. Slowly whisk in enough of the cornstarch mixture to thicken the gravy to your desired consistency. Season with salt and pepper. Remove from heat and serve gravy over chicken breasts.","¾ teaspoon salt, ¾ teaspoon paprika, ½ teaspoon thyme, ¼ teaspoon ground black pepper, ¼ teaspoon garlic powder, ⅛ teaspoon sage, 2 (10 ounce) boneless, skinless chicken breasts, 1 tablespoon olive oil, 1 cup chicken stock, aluminum foil, 2 tablespoons cold water, 2 tablespoons cornstarch, 1 pinch salt and ground black pepper to taste",Instant Pot® Chicken and Gravy,15 mins,4.5,55 mins,https://www.allrecipes.com/recipe/275645/instant-pot-chicken-and-gravy/,"['salt', 'paprika', 'thyme', 'pepper', 'garlic', 'sage', 'chicken', 'oil', 'chicken', 'water', 'cornstarch', 'salt', 'pepper']",non-veg,"['salt', 'paprika', 'thyme', 'pepper', 'garlic', 'sage', 'chicken', 'oil', 'chicken', 'water', 'cornstarch', 'salt', 'pepper']"
430,4 hrs 25 mins,"1. Coat the inside of a slow cooker with about 1 tablespoon olive oil. 2. Coat the inside of a skillet with about 1 tablespoon olive oil and heat over medium-high heat. Cook roast in the hot oil until browned, about 5 minutes per side. Cook and stir onion in the hot oil during the last 5 minutes of browning the roast. Transfer roast to the slow cooker, reserving onion in the skillet. 3. Pour water over onion; crumble bouillon cube into water. Add garlic and adobo seasoning to onion mixture; cook and stir until onion is tender, about 5 minutes. Pour mixture over roast. 4. Cook on High until meat is cooked through and tender, about 4 hours.","2 tablespoons olive oil, or as needed, divided, 2 ¼ pounds seasoned beef loin tri-tip roast, 1 yellow onion, halved and sliced, ½ cup water, 1 beef bouillon cube, 1 clove garlic, minced, 1 pinch adobo seasoning (such as Goya®), or more to taste",Slow-Cooked Beef Loin Tri-Tip Roast,10 mins,4.5,4 hrs 35 mins,https://www.allrecipes.com/recipe/240654/slow-cooked-beef-loin-tri-tip-roast/,"['oil', 'beef', 'roast', 'onion', 'water', 'beef', 'bouillon', 'clove', 'garlic']",non-veg,"['oil', 'beef', 'onion', 'water', 'beef', 'bouillon', 'clove', 'garlic']"
222,15 mins,"1. In a small bowl, mix together garlic, soy sauce, oil, ketchup, oregano, and black pepper. Pierce meat with a fork on both sides. Place meat and marinade in a large resealable plastic bag. Refrigerate 8 hours, or overnight. 2. Preheat grill for medium-high heat. 3. Lightly oil the grill grate. Place steak on the grill, and discard marinade. Cook for 5 to 8 minutes per side, depending on thickness. Do not overcook, as it is better on the rare side.","3 cloves garlic, minced, ½ cup soy sauce, 2 tablespoons vegetable oil, 2 tablespoons ketchup, 1 teaspoon dried oregano, 1 teaspoon ground black pepper, 1 (2 pound) flank steak or round steak",London Broil I,15 mins,4.5,8 hrs 30 mins,https://www.allrecipes.com/recipe/14520/london-broil-i/,"['clove', 'garlic', 'soy', 'sauce', 'oil', 'ketchup', 'oregano', 'pepper']",veg,"['clove', 'garlic', 'soy', 'sauce', 'oil', 'ketchup', 'oregano', 'pepper']"
215,12 mins,"1. Preheat an outdoor grill for high heat, and lightly oil grate. 2. Place swordfish steaks in a medium bowl, and brush with lemon juice. Coat each side with lemon pepper and dill. 3. Place swordfish on the prepared grill, and cook 6 minutes on each side, or until fish is easily flaked with a fork.","2 (6 ounce) swordfish steaks, 2 tablespoons lemon juice, 1 tablespoon lemon pepper, 1 tablespoon dried dill weed",Simply Swordfish,10 mins,4.5,25 mins,https://www.allrecipes.com/recipe/45971/simply-swordfish/,"['swordfish', 'lemon', 'lemon', 'pepper', 'dill']",veg,"['swordfish', 'lemon', 'lemon', 'pepper', 'dill']"
390,15 mins,"1. Preheat grill for high heat. 2. Use a fork to poke holes all over the surface of the steaks, and place steaks in a large baking dish. In a bowl, mix together beer, teriyaki sauce, and brown sugar. Pour sauce over steaks, and let sit about 5 minutes. Sprinkle with 1/2 the seasoned salt, pepper, and garlic powder; set aside for 10 minutes. Turn steaks over, sprinkle with remaining seasoned salt, pepper, and garlic powder, and continue marinating for 10 more minutes. 3. Remove steaks from marinade. Pour marinade into a small saucepan, bring to a boil, and cook for several minutes. 4. Lightly oil the grill grate. Grill steaks for 7 minutes per side, or to desired doneness. During the last few minutes of grilling, baste steaks with boiled marinade to enhance the flavor and ensure juiciness.","2 (16 ounce) beef sirloin steaks, ¼ cup dark beer, 2 tablespoons teriyaki sauce, 2 tablespoons brown sugar, ½ teaspoon seasoned salt, ½ teaspoon black pepper, ½ teaspoon garlic powder",Beer and Brown Sugar Steak Marinade,30 mins,4.5,1 hr 10 mins,https://www.allrecipes.com/recipe/52371/beer-and-brown-sugar-steak-marinade/,"['beef', 'beer', 'teriyaki', 'sauce', 'sugar', 'salt', 'pepper', 'garlic']",non-veg,"['beef', 'beer', 'teriyaki', 'sauce', 'sugar', 'salt', 'pepper', 'garlic']"
441,25 mins,"1. Preheat oven to 425 degrees F (220 degrees C). Lightly grease a medium baking dish. 2. In a bowl, mix the Cheddar cheese, mayonnaise, sour cream, flour, lemon juice, onion, and cayenne pepper. 3. Arrange the halibut steaks in the prepared baking dish, and cover with the Cheddar cheese mixture. 4. Bake 10 minutes in the preheated oven. Reduce heat to 350 degrees F (175 degrees C), and continue baking 15 minutes, or until fish is easily flaked with a fork.","1 cup shredded Cheddar cheese, ½ cup mayonnaise, ½ cup sour cream, 2 tablespoons all-purpose flour, 1 ½ teaspoons lemon juice, 1 tablespoon diced onion, ⅛ teaspoon ground cayenne pepper, 2 pounds halibut steaks",Halibut Supreme,15 mins,4.5,40 mins,https://www.allrecipes.com/recipe/72591/halibut-supreme/,"['cheddar', 'cheese', 'mayonnaise', 'cream', 'flour', 'lemon', 'onion', 'cayenne', 'pepper', 'halibut']",veg,"['cheddar', 'cheese', 'mayonnaise', 'cream', 'flour', 'lemon', 'onion', 'cayenne', 'pepper', 'halibut']"
401,30 mins,"1. Preheat oven to 350 degrees F (175 degrees C). 2. In a bowl, mix the cream cheese, chives, and garlic. Divide the mixture into 4 balls. 3. Place 1 cream cheese ball in the center of each butterflied chicken breast half. Fold the chicken over the cream cheese, wrap with a slice of turkey bacon, and secure with toothpicks. Arrange the chicken in a baking dish. Pour the butter over the chicken. 4. Bake 30 minutes in the preheated oven, or until the bacon is crisp and the chicken is no longer pink and juices run clear.","1 (8 ounce) package cream cheese, softened, 2 tablespoons dried chives, 1 clove garlic, minced, 4 skinless, boneless chicken breast halves, butterflied, 4 slices turkey bacon, 2 tablespoons butter, melted","Cream Cheese, Garlic, and Chive Stuffed Chicken",15 mins,4.5,45 mins,https://www.allrecipes.com/recipe/67623/cream-cheese-garlic-and-chive-stuffed-chicken/,"['cream', 'cheese', 'chive', 'clove', 'garlic', 'chicken', 'turkey', 'bacon', 'butter']",non-veg,"['cream', 'cheese', 'chive', 'clove', 'garlic', 'chicken', 'turkey', 'bacon', 'butter']"
547,3 hrs,"1. Preheat the oven to 350 degrees F (175 degrees C). Season the roast with salt and pepper to taste. Melt 2 tablespoons butter in a Dutch oven over medium-high heat. Brown the outside of the roast on all sides in the butter. After the roast is browned, add 1/2 cup water to the pan, and sprinkle 1/2 teaspoon of sage, and 1/2 teaspoon of mint onto the roast. Place onion and garlic into the pan if desired, and season with seasoning salt and red pepper flakes, if using. 2. Cover the pot, and place the roast in the oven for 2 to 3 hours depending on how well done you prefer the meat to be. 2 hours for rare, and 3 for well done. Removed finished roast to a pan to keep warm. 3. Melt 1 tablespoon of butter in a medium skillet. Whisk flour into melted butter until smooth. Remove from heat, and stir in 1/2 cup cold water. Mix until a smooth paste is formed. Return to medium heat, and season with remaining sage and mint. Stir in the liquid from the roasting pan, and boil, stirring constantly until the gravy is thickened. Remove from heat. Slice the roast and serve with gravy poured over the meat.","5 pounds beef round roast, salt and pepper to taste, 2 tablespoons butter, ½ cup water, ½ teaspoon dried sage, ½ teaspoon dried mint, 1 medium onion, sliced (Optional), 1 clove garlic, minced (Optional), ⅛ teaspoon seasoning salt (Optional), ⅛ teaspoon red pepper flakes (Optional), 1 tablespoon butter, 1 tablespoon all-purpose flour, ½ cup cold water, ¼ teaspoon dried sage, ¼ teaspoon dried mint",English Roast Beef,20 mins,4.5,3 hrs 20 mins,https://www.allrecipes.com/recipe/40374/english-roast-beef/,"['beef', 'roast', 'salt', 'pepper', 'butter', 'water', 'sage', 'mint', 'onion', 'clove', 'garlic', 'salt', 'pepper', 'butter', 'flour', 'water', 'sage', 'mint']",non-veg,"['beef', 'salt', 'pepper', 'butter', 'water', 'sage', 'mint', 'onion', 'clove', 'garlic', 'salt', 'pepper', 'butter', 'flour', 'water', 'sage', 'mint']"
